,TrackID,TrackName,Popularity,Duration,Explicit,Artists,ArtistsID,ReleaseYear,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,TimeSignature,artists_upd_v1,artists_upd_v2,artists_upd,artists_song,consolidates_genre_lists,popularity_red
402944,1KaLSW4pUDwlcp20LIWj8a,Everybody's Makin' It Big But Me,36,178000,0,['Dr. Hook'],['2Mhi3jfuRSdbVZPdjqsnnN'],1992,0.493,0.546,2,-11.492,1,0.182,0.804,0.0,0.0847,0.784,172.583,4,['Dr. Hook'],[],['Dr. Hook'],Dr. Hook+Everybody's Makin' It Big But Me,"['bubblegum_pop', 'folk_rock', 'mellow_gold', 'country_rock', 'soft_rock', 'classic_rock']",7
403099,26dxM1gIGs7XvTs38iMvZn,Reggae Gone Ragga,45,241600,0,['Dr. Alban'],['6BkcAbUkfIBM4XudxieMq8'],1992,0.829,0.414,7,-11.332,1,0.156,0.00465,0.0885,0.0772,0.614,99.754,4,['Dr. Alban'],[],['Dr. Alban'],Dr. Alban+Reggae Gone Ragga,"['europop', 'eurodance', 'hip_house', 'bubblegum_dance']",9
403101,0aUS03qNNW8wjg5kaw9LvT,One Love,38,253773,0,['Dr. Alban'],['6BkcAbUkfIBM4XudxieMq8'],1992,0.748,0.824,1,-7.346,0,0.0479,0.00508,0.00504,0.0445,0.735,95.764,4,['Dr. Alban'],[],['Dr. Alban'],Dr. Alban+One Love,"['europop', 'eurodance', 'hip_house', 'bubblegum_dance']",7
403200,0D1ExGkm9m5QXklubnFZXp,Hated You from Hello,55,169787,0,['Downplay'],['2NHZXdh4W3waGwVk3CdP4T'],2012,0.352,0.906,8,-4.493,1,0.0779,0.000222,0.0,0.181,0.78,192.118,4,['Downplay'],[],['Downplay'],Downplay+Hated You from Hello,"['gymcore', 'post-screamo', 'hard_alternative']",11
403223,1f6ZLti9XIYQlMzunWXnus,The Man Who Told Everything,36,347400,0,['Doves'],['0LVrQUinPUBFvVD5pLqmWY'],2000,0.547,0.603,5,-8.423,0,0.0258,0.427,0.0417,0.112,0.27,147.033,3,['Doves'],[],['Doves'],Doves+The Man Who Told Everything,"['electronica', 'indie_rock', 'rock', 'chamber_psych', 'new_rave', 'britpop', 'modern_rock']",7
403227,0VNZCqwaPxzWPRX2HI4jrR,Firesuite,45,276067,0,['Doves'],['0LVrQUinPUBFvVD5pLqmWY'],2000,0.198,0.49,1,-10.245,0,0.0347,0.631,0.904,0.16,0.0757,78.448,4,['Doves'],[],['Doves'],Doves+Firesuite,"['electronica', 'indie_rock', 'rock', 'chamber_psych', 'new_rave', 'britpop', 'modern_rock']",9
403232,1ok4K3ly6Ybn03ZixSznkv,The Morning After,27,161827,0,['Dover'],['5kdLOinhQnlSk4su7U6lyW'],1995,0.69,0.0912,6,-22.472,0,0.0356,0.872,0.000133,0.111,0.446,107.115,4,['Dover'],[],['Dover'],Dover+The Morning After,['spanish_pop'],5
403248,2ojPA8sxkVlePaPHptTvYg,Flashback,30,198027,0,['Dover'],['5kdLOinhQnlSk4su7U6lyW'],1999,0.56,0.909,4,-4.425,0,0.064,0.169,6.11e-05,0.267,0.412,130.006,4,['Dover'],[],['Dover'],Dover+Flashback,['spanish_pop'],6
403253,4Av7e0zX8a1tNJDbumgY6A,DJ,37,193093,1,['Dover'],['5kdLOinhQnlSk4su7U6lyW'],1999,0.437,0.95,6,-4.531,1,0.0887,0.000729,0.000977,0.332,0.388,158.131,4,['Dover'],[],['Dover'],Dover+DJ,['spanish_pop'],7
403254,0bU8DmAXG0gxJQkCwMAelc,Cherry Lee,47,212027,0,['Dover'],['5kdLOinhQnlSk4su7U6lyW'],1999,0.48,0.921,2,-5.09,1,0.0594,0.0613,0.0,0.299,0.309,126.17,4,['Dover'],[],['Dover'],Dover+Cherry Lee,['spanish_pop'],9
403278,4QvbBR1e79IYf7323EVUdd,Ready For The Storm,35,236506,0,['Dougie MacLean'],['63gizE0cqalXVpwZdZHY47'],1983,0.42,0.262,5,-15.335,0,0.0278,0.867,0.0,0.132,0.303,138.445,4,['Dougie MacLean'],[],['Dougie MacLean'],Dougie MacLean+Ready For The Storm,"['irish_folk', 'scottish_folk', 'celtic_rock', 'british_folk', 'celtic']",7
403282,04xAywDDrvNZtUKdB7Smi3,Auld Lang Syne,39,302480,0,['Dougie MacLean'],['63gizE0cqalXVpwZdZHY47'],1995,0.533,0.0971,3,-17.71,1,0.0331,0.84,0.0,0.0682,0.439,80.064,4,['Dougie MacLean'],[],['Dougie MacLean'],Dougie MacLean+Auld Lang Syne,"['irish_folk', 'scottish_folk', 'celtic_rock', 'british_folk', 'celtic']",7
403285,7wGLq9KpngXWuecarwflSn,Who Knows How (To Make Love Stay),31,229853,0,['Doug and the Slugs'],['7lj0YMg7MTdOoVAItGqEvA'],1996,0.72,0.622,10,-9.617,1,0.0307,0.0341,0.0,0.26,0.943,121.98,4,['Doug and the Slugs'],[],['Doug and the Slugs'],Doug and the Slugs+Who Knows How (To Make Love Stay),['classic_canadian_rock'],6
403286,7e0182v4E4P33hGHEb3pzN,Too Bad,41,220360,0,['Doug and the Slugs'],['7lj0YMg7MTdOoVAItGqEvA'],1980,0.648,0.686,7,-11.793,1,0.0429,0.188,1.36e-06,0.172,0.971,155.592,4,['Doug and the Slugs'],[],['Doug and the Slugs'],Doug and the Slugs+Too Bad,['classic_canadian_rock'],8
403291,66KUchb0dchjVXmf6cuqEU,Chinatown Calculation,20,224067,0,['Doug and the Slugs'],['7lj0YMg7MTdOoVAItGqEvA'],1980,0.416,0.569,9,-12.604,1,0.0726,0.15,1.71e-05,0.225,0.829,186.204,4,['Doug and the Slugs'],[],['Doug and the Slugs'],Doug and the Slugs+Chinatown Calculation,['classic_canadian_rock'],4
403304,37Ts5bHBySEbybTALSvlQl,It's Gonna Be Easy,37,211080,0,['Doug Sahm'],['2PL6uHCPVIWjmr6lK2U9pG'],1973,0.603,0.553,9,-10.869,1,0.0329,0.283,0.0,0.0633,0.667,125.622,4,['Doug Sahm'],[],['Doug Sahm'],Doug Sahm+It's Gonna Be Easy,"['swamp_pop', 'roots_rock', 'country_rock', 'outlaw_country']",7
403327,0ADWYG30Gzy4MWf5o9eY2t,Mama Let Him Play,47,264469,0,['Doucette'],['0BVxbl2zUDcXgYYXTTiDCv'],2013,0.455,0.511,2,-16.603,1,0.0317,0.0733,0.00487,0.604,0.8,136.302,4,['Doucette'],[],['Doucette'],Doucette+Mama Let Him Play,['classic_canadian_rock'],9
403343,1iDSRIew2K107sYSkYqJMA,Please Don't Go (Club Mix),34,374640,0,['Double You'],['2x0mCNdW4P27f3WE0iuQTV'],1992,0.728,0.746,3,-11.488,1,0.041,0.0544,2.38e-06,0.0529,0.573,120.016,4,['Double You'],[],['Double You'],Double You+Please Don't Go (Club Mix),"['europop', 'eurodance', 'hip_house', 'bubblegum_dance']",6
403434,0hEzjfDoRFMrGHuugZbclR,The Lady With The Braid,37,238133,0,['Dory Previn'],['4x3O97skvSMH61NkaKrZq8'],1971,0.489,0.287,8,-14.907,1,0.0388,0.65,0.000437,0.121,0.486,135.561,4,['Dory Previn'],[],['Dory Previn'],Dory Previn+The Lady With The Braid,[],7
403454,0qvCfchoFb3zWBK1bhvor3,Disco Blood,25,267293,0,['Dorso'],['51UeCV0ilgHicKqKRht9uJ'],1998,0.381,0.931,10,-6.696,0,0.0609,0.000115,0.0962,0.131,0.688,178.509,4,['Dorso'],[],['Dorso'],Dorso+Disco Blood,"['chilean_metal', 'punk_chileno', 'chilean_rock']",5
403533,00CKqQSBhAr2gePvyIzk0P,Even Angels Cry,38,287293,0,['Doro'],['5GLeyUhj8B8f5pJxqZllKl'],1991,0.563,0.414,10,-10.914,1,0.027,0.0276,0.0,0.155,0.193,132.107,4,['Doro'],[],['Doro'],Doro+Even Angels Cry,"['german_heavy_metal', 'metal', 'german_metal', 'power_metal', 'hard_rock']",7
403653,04nnEF3xobgcPE5VPbeKDy,White Christmas,10,160867,0,['Doris Day'],['3ESG6pj6a0LvUKklENalT6'],1946,0.165,0.116,7,-20.893,1,0.0348,0.949,0.00932,0.111,0.0789,83.96,5,['Doris Day'],[],['Doris Day'],Doris Day+White Christmas,"['adult_standards', 'vocal_jazz', 'easy_listening', 'brill_building_pop', 'lounge']",2
403788,1JDhEkyyFyiXSlDWUswyyT,It All Depends On You,12,121640,0,['Doris Day'],['3ESG6pj6a0LvUKklENalT6'],1955,0.439,0.00384,4,-29.292,1,0.0414,0.97,0.0,0.1,0.279,139.859,4,['Doris Day'],[],['Doris Day'],Doris Day+It All Depends On You,"['adult_standards', 'vocal_jazz', 'easy_listening', 'brill_building_pop', 'lounge']",2
403846,2o4nI1nDOV8FBYcSPOlhjd,Everybody Loves My Baby (But My Baby Don't Love Nobody But Me),10,70907,0,['Doris Day'],['3ESG6pj6a0LvUKklENalT6'],1955,0.779,0.274,0,-12.857,0,0.442,0.619,0.0,0.346,0.832,131.192,1,['Doris Day'],[],['Doris Day'],Doris Day+Everybody Loves My Baby (But My Baby Don't Love Nobody But Me),"['adult_standards', 'vocal_jazz', 'easy_listening', 'brill_building_pop', 'lounge']",2
403983,0j3d9PDB0QDkXijNsl2gLk,Chicken Dance,48,147133,0,['Dora The Explorer'],['4zMssRZ6iG7sJm54RwFozt'],2008,0.587,0.957,7,-4.098,1,0.0292,0.0991,0.0337,0.911,0.963,108.453,4,['Dora The Explorer'],[],['Dora The Explorer'],Dora The Explorer+Chicken Dance,"['s_music"",_', ',_""preschool_children', 'cartoon']",9
403991,4I7ocWqAIdrn7zpNUBoP3P,Superior Race,34,190107,0,['Dopplereffekt'],['2w3mvReNNIQ7S44MAr89zu'],1999,0.54,0.624,6,-12.071,0,0.212,0.0037,0.83,0.0738,0.109,134.358,4,['Dopplereffekt'],[],['Dopplereffekt'],Dopplereffekt+Superior Race,"['electro', 'detroit_techno', 'techno']",6
404007,0Hxty2K8F2DrrCXQyQVpBo,You Spin Me Round (Like A Record),63,163667,0,['Dope'],['7fWgqc4HJi3pcHhK8hKg2p'],1999,0.602,0.876,11,-5.212,1,0.0442,0.000122,7.16e-06,0.108,0.713,128.563,4,['Dope'],[],['Dope'],Dope+You Spin Me Round (Like A Record),"['alternative_metal', 'industrial_rock', 'rap_rock', 'texas_latin_rap', 'industrial_metal', 'nu_metal']",12
404013,0eEJrthp6PcMd33xs2NLrc,Debonaire,59,152627,0,['Dope'],['7fWgqc4HJi3pcHhK8hKg2p'],1999,0.586,0.889,11,-4.331,0,0.0488,1.35e-05,0.607,0.0715,0.837,140.535,4,['Dope'],[],['Dope'],Dope+Debonaire,"['alternative_metal', 'industrial_rock', 'rap_rock', 'texas_latin_rap', 'industrial_metal', 'nu_metal']",11
404060,0DJEprQwDjcMJ4P1WR5RRQ,Wear Your Love Like Heaven - Single Version,20,145360,0,['Donovan'],['6vLlQYujOujIrm7zAKzEdG'],1964,0.643,0.587,7,-7.019,0,0.0321,0.324,0.0,0.122,0.811,116.347,4,['Donovan'],[],['Donovan'],Donovan+Wear Your Love Like Heaven - Single Version,"['folk_rock', 'glam_rock', 'mellow_gold', 'british_folk', 'british_invasion', 'country_rock', 'folk', 'rock', 'indie_triste', 'scottish_singer-songwriter', 'psychedelic_rock', 'psychedelic_folk', 'art_rock', 'classic_rock', 'brill_building_pop', 'roots_rock']",4
404122,1VgPjz1kxJefF00tEkLbBZ,Hurdy Gurdy Man - Single Version,22,199933,0,['Donovan'],['6vLlQYujOujIrm7zAKzEdG'],1964,0.398,0.702,0,-7.909,1,0.0642,0.0031,0.0129,0.251,0.575,79.979,4,['Donovan'],[],['Donovan'],Donovan+Hurdy Gurdy Man - Single Version,"['folk_rock', 'glam_rock', 'mellow_gold', 'british_folk', 'british_invasion', 'country_rock', 'folk', 'rock', 'indie_triste', 'scottish_singer-songwriter', 'psychedelic_rock', 'psychedelic_folk', 'art_rock', 'classic_rock', 'brill_building_pop', 'roots_rock']",4
404179,58kNJana4w5BIjlZE2wq5m,I'll Make a Man Out of You,57,202120,0,"['Donny Osmond', 'Chorus - Mulan']","['5ZEAzHE2TzAwUcOj6jMIgf', '4KpdqBDU2C5gB3vhdojuqA']",1998,0.637,0.532,7,-10.311,1,0.0322,0.0375,0.000171,0.0664,0.536,113.857,4,"['Donny Osmond', 'Chorus - Mulan']",[],"['Donny Osmond', 'Chorus - Mulan']",Donny Osmond+I'll Make a Man Out of You,"['movie_tunes', 'bubblegum_pop', 'adult_standards', 'classic_uk_pop', 'disney', 'soft_rock']",11
404206,2M7XwmvmozYhXNWzth2Uyl,Misty,28,216160,0,['Donny Hathaway'],['0HU0U9kdXEHZVxUNbuQe8S'],1970,0.327,0.335,5,-12.722,1,0.0445,0.615,0.0,0.157,0.358,65.619,4,['Donny Hathaway'],[],['Donny Hathaway'],Donny Hathaway+Misty,"['chicago_soul', 'classic_soul', 'southern_soul', 'soul', 'funk', 'motown', 'neo_soul', 'quiet_storm']",5
404213,4ZMofBIe1948b23GZJriAd,Jealous Guy,63,188147,0,['Donny Hathaway'],['0HU0U9kdXEHZVxUNbuQe8S'],2010,0.457,0.475,7,-8.985,1,0.0437,0.6,1.55e-06,0.637,0.654,122.122,4,['Donny Hathaway'],[],['Donny Hathaway'],Donny Hathaway+Jealous Guy,"['chicago_soul', 'classic_soul', 'southern_soul', 'soul', 'funk', 'motown', 'neo_soul', 'quiet_storm']",12
404214,36TK7iHHkxoGk4YOb2w7PC,Je Vous Aime (I Love You),26,208653,0,['Donny Hathaway'],['0HU0U9kdXEHZVxUNbuQe8S'],1970,0.529,0.336,6,-10.471,1,0.0326,0.284,0.0,0.567,0.735,136.214,3,['Donny Hathaway'],[],['Donny Hathaway'],Donny Hathaway+Je Vous Aime (I Love You),"['chicago_soul', 'classic_soul', 'southern_soul', 'soul', 'funk', 'motown', 'neo_soul', 'quiet_storm']",5
404217,2USPHdk6yeyJ8K3QltMPka,I Believe to My Soul,32,228013,0,['Donny Hathaway'],['0HU0U9kdXEHZVxUNbuQe8S'],1970,0.416,0.429,9,-8.789,1,0.0559,0.55,0.000128,0.168,0.807,176.468,4,['Donny Hathaway'],[],['Donny Hathaway'],Donny Hathaway+I Believe to My Soul,"['chicago_soul', 'classic_soul', 'southern_soul', 'soul', 'funk', 'motown', 'neo_soul', 'quiet_storm']",6
404238,0WTfSVCIpYQLfBJZkDHkte,Stand,46,320400,0,['Donnie McClurkin'],['74IEeKcuS34kF2TjOigXra'],1996,0.382,0.417,8,-9.844,1,0.0373,0.498,0.0,0.0789,0.387,103.816,3,['Donnie McClurkin'],[],['Donnie McClurkin'],Donnie McClurkin+Stand,['gospel'],9
404239,3nAwU0F5Tb3wdeSa2mAMe5,Speak to My Heart,48,322973,0,['Donnie McClurkin'],['74IEeKcuS34kF2TjOigXra'],1996,0.591,0.397,5,-11.571,1,0.051,0.695,8.79e-06,0.121,0.548,164.025,4,['Donnie McClurkin'],[],['Donnie McClurkin'],Donnie McClurkin+Speak to My Heart,['gospel'],9
404240,28LIjZKaMaFC0scuZcZW4h,Only You Are Holy,34,414467,0,['Donnie McClurkin'],['74IEeKcuS34kF2TjOigXra'],2001,0.38,0.301,5,-11.982,1,0.0302,0.693,1.76e-06,0.32,0.129,99.632,4,['Donnie McClurkin'],[],['Donnie McClurkin'],Donnie McClurkin+Only You Are Holy,['gospel'],6
404241,01CqXno5gFdZEQqhAPp3eq,Lord I Lift Your Name On High,42,246533,0,['Donnie McClurkin'],['74IEeKcuS34kF2TjOigXra'],2000,0.565,0.709,1,-5.475,1,0.033,0.223,0.0,0.386,0.309,132.132,4,['Donnie McClurkin'],[],['Donnie McClurkin'],Donnie McClurkin+Lord I Lift Your Name On High,['gospel'],8
404244,1Lvx8omCEXPsQvl69SBxmY,Holy,33,365373,0,['Donnie McClurkin'],['74IEeKcuS34kF2TjOigXra'],2003,0.23,0.523,5,-8.585,1,0.0418,0.0603,4.04e-06,0.388,0.312,85.526,3,['Donnie McClurkin'],[],['Donnie McClurkin'],Donnie McClurkin+Holy,['gospel'],6
404247,44Qy7mThAvZf63Xi3MdSUA,Caribbean Medley,38,451427,0,['Donnie McClurkin'],['74IEeKcuS34kF2TjOigXra'],2000,0.605,0.784,5,-5.701,1,0.094,0.135,0.0,0.839,0.565,80.992,4,['Donnie McClurkin'],[],['Donnie McClurkin'],Donnie McClurkin+Caribbean Medley,['gospel'],7
404440,40P5FxIMRIVOij6KWdXTLH,In the Hood - Playas Version,36,261333,0,['Donell Jones'],['5KNqYrivNgVCHBssEUSu5B'],1996,0.81,0.489,9,-7.957,1,0.0381,0.0503,0.0402,0.0465,0.846,129.931,4,['Donell Jones'],[],['Donell Jones'],Donell Jones+In the Hood - Playas Version,"['urban_contemporary', 'pop_rap', 'hip_hop', 'r&b', 'hip_pop', 'new_jack_swing', 'neo_soul', 'quiet_storm']",7
404443,2nRFniype2Uu1R7W5tjhg7,Have You Seen Her,45,222267,0,['Donell Jones'],['5KNqYrivNgVCHBssEUSu5B'],1999,0.742,0.442,11,-6.606,0,0.0658,0.0314,0.0,0.357,0.568,123.639,4,['Donell Jones'],[],['Donell Jones'],Donell Jones+Have You Seen Her,"['urban_contemporary', 'pop_rap', 'hip_hop', 'r&b', 'hip_pop', 'new_jack_swing', 'neo_soul', 'quiet_storm']",9
404464,0vChUcZATHU67t3IMbSlYb,Splendido splendente,42,208467,0,['Donatella Rettore'],['7eIqewR3PiwQDItf5G2SyV'],2001,0.82,0.754,4,-9.191,0,0.0341,0.324,1.28e-05,0.0792,0.968,118.836,4,['Donatella Rettore'],[],['Donatella Rettore'],Donatella Rettore+Splendido splendente,"['classic_italian_pop', 'italian_adult_pop']",8
404467,0yF6FHaCcU3DTD8r05M8zh,Kamikaze Rock'N'Roll Suicide,15,230427,0,['Donatella Rettore'],['7eIqewR3PiwQDItf5G2SyV'],1982,0.658,0.744,4,-9.4,0,0.141,0.435,0.029,0.128,0.83,172.211,4,['Donatella Rettore'],[],['Donatella Rettore'],Donatella Rettore+Kamikaze Rock'N'Roll Suicide,"['classic_italian_pop', 'italian_adult_pop']",3
404496,0bGUHUjU8IZxH2NugIjTX9,Walk Between Raindrops,44,158773,0,['Donald Fagen'],['0S1SjYebdSaiMpI8xSW2Wb'],1982,0.843,0.492,2,-16.364,0,0.0899,0.556,5.43e-05,0.0994,0.943,145.438,4,['Donald Fagen'],[],['Donald Fagen'],Donald Fagen+Walk Between Raindrops,"['sophisti-pop', 'mellow_gold', 'yacht_rock', 'soft_rock', 'jazz_fusion', 'art_rock']",8
404508,2fDPe2A5TpVwffJQhIOmZu,You And The Music,36,321707,0,['Donald Byrd'],['3ZUZYvTkSr7kJQyAXVpqaL'],1975,0.672,0.71,5,-10.047,0,0.0506,0.331,0.315,0.0892,0.962,102.309,4,['Donald Byrd'],[],['Donald Byrd'],Donald Byrd+You And The Music,"['jazz_trumpet', 'soul_jazz', 'hard_bop', 'bebop', 'soul', 'cool_jazz', 'funk', 'jazz_funk', 'jazz', 'jazz_fusion']",7
404509,2Fv0WkKlnjVSDQpTpoxNmk,Woman Of The World,36,411200,0,['Donald Byrd'],['3ZUZYvTkSr7kJQyAXVpqaL'],1973,0.683,0.533,5,-10.53,1,0.032,0.674,0.206,0.381,0.383,115.355,4,['Donald Byrd'],[],['Donald Byrd'],Donald Byrd+Woman Of The World,"['jazz_trumpet', 'soul_jazz', 'hard_bop', 'bebop', 'soul', 'cool_jazz', 'funk', 'jazz_funk', 'jazz', 'jazz_fusion']",7
404513,3E26XqV2an7iMYoEcUVdj4,Where Are We Going?,49,277333,0,['Donald Byrd'],['3ZUZYvTkSr7kJQyAXVpqaL'],1973,0.678,0.635,5,-11.954,1,0.0403,0.245,0.662,0.102,0.886,109.394,4,['Donald Byrd'],[],['Donald Byrd'],Donald Byrd+Where Are We Going?,"['jazz_trumpet', 'soul_jazz', 'hard_bop', 'bebop', 'soul', 'cool_jazz', 'funk', 'jazz_funk', 'jazz', 'jazz_fusion']",9
404524,3oiZdxUxHSvXnrJslOpN2W,Sky High,35,358507,0,['Donald Byrd'],['3ZUZYvTkSr7kJQyAXVpqaL'],1973,0.632,0.659,0,-10.662,1,0.044,0.609,0.923,0.264,0.882,122.961,4,['Donald Byrd'],[],['Donald Byrd'],Donald Byrd+Sky High,"['jazz_trumpet', 'soul_jazz', 'hard_bop', 'bebop', 'soul', 'cool_jazz', 'funk', 'jazz_funk', 'jazz', 'jazz_fusion']",7
404539,1iPbcdvxT4WVG0Irt98uL3,Love Has Come Around,36,472867,0,['Donald Byrd'],['3ZUZYvTkSr7kJQyAXVpqaL'],1981,0.727,0.724,2,-8.982,0,0.0398,0.0888,0.271,0.292,0.519,111.741,4,['Donald Byrd'],[],['Donald Byrd'],Donald Byrd+Love Has Come Around,"['jazz_trumpet', 'soul_jazz', 'hard_bop', 'bebop', 'soul', 'cool_jazz', 'funk', 'jazz_funk', 'jazz', 'jazz_fusion']",7
404543,7u5Xr9jiDHRt48IWYMcohR,Just My Imagination (Running Away With Me),29,276440,0,['Donald Byrd'],['3ZUZYvTkSr7kJQyAXVpqaL'],1975,0.568,0.81,0,-9.496,1,0.0302,0.321,0.00441,0.177,0.74,105.331,4,['Donald Byrd'],[],['Donald Byrd'],Donald Byrd+Just My Imagination (Running Away With Me),"['jazz_trumpet', 'soul_jazz', 'hard_bop', 'bebop', 'soul', 'cool_jazz', 'funk', 'jazz_funk', 'jazz', 'jazz_fusion']",5
404545,24KzSvEllbSo8bflE1aDpD,I Feel Like Loving You Today,32,417920,0,['Donald Byrd'],['3ZUZYvTkSr7kJQyAXVpqaL'],1981,0.602,0.582,2,-10.19,0,0.0449,0.392,0.0612,0.607,0.716,77.477,4,['Donald Byrd'],[],['Donald Byrd'],Donald Byrd+I Feel Like Loving You Today,"['jazz_trumpet', 'soul_jazz', 'hard_bop', 'bebop', 'soul', 'cool_jazz', 'funk', 'jazz_funk', 'jazz', 'jazz_fusion']",6
404608,4DXEAovBmeUn8xN3v1Hpdq,We've Got A Good Fire Goin',30,197960,0,['Don Williams'],['4Ti0EKl2PVEms2NRMVGqNe'],1990,0.512,0.206,2,-18.302,1,0.0315,0.922,0.000177,0.121,0.583,132.642,5,['Don Williams'],[],['Don Williams'],Don Williams+We've Got A Good Fire Goin',"['country', 'country_rock']",6
404609,0o3qCBcf9uTG7c4mft48BA,We Got Love,17,157707,0,['Don Williams'],['4Ti0EKl2PVEms2NRMVGqNe'],1990,0.77,0.267,11,-19.466,1,0.0305,0.369,0.0275,0.103,0.825,87.263,4,['Don Williams'],[],['Don Williams'],Don Williams+We Got Love,"['country', 'country_rock']",3
404612,2jk2peOeiwuezbVFdA7hSp,Time On My Hands,20,154133,0,['Don Williams'],['4Ti0EKl2PVEms2NRMVGqNe'],1992,0.625,0.205,0,-21.309,1,0.0262,0.675,0.198,0.137,0.721,80.419,3,['Don Williams'],[],['Don Williams'],Don Williams+Time On My Hands,"['country', 'country_rock']",4
404661,1vDDCIAy916V2l1zMkqMmc,I Wouldn't Be A Man,12,202307,0,['Don Williams'],['4Ti0EKl2PVEms2NRMVGqNe'],1990,0.562,0.108,11,-17.36,1,0.0353,0.935,0.0036,0.11,0.0694,63.614,4,['Don Williams'],[],['Don Williams'],Don Williams+I Wouldn't Be A Man,"['country', 'country_rock']",2
404671,0YsyG0fi1KwkdznhEXWTMc,Heartbeat In The Darkness,19,231267,0,['Don Williams'],['4Ti0EKl2PVEms2NRMVGqNe'],1990,0.681,0.287,6,-16.537,1,0.0286,0.429,0.00372,0.123,0.69,82.041,4,['Don Williams'],[],['Don Williams'],Don Williams+Heartbeat In The Darkness,"['country', 'country_rock']",3
405066,3VrgdoAzs5plHzLlVGlJJt,If We Try,29,214867,0,['Don McLean'],['1gRNBaI4yn6wCCTvRhGWh8'],2000,0.559,0.323,2,-13.495,1,0.0303,0.872,0.000253,0.118,0.536,109.777,4,['Don McLean'],[],['Don McLean'],Don McLean+If We Try,"['singer-songwriter', 'folk_rock', 'adult_standards', 'mellow_gold', 'folk', 'soft_rock', 'classic_rock']",5
405069,1jRP9b3JmWkZ83yRIgYgXu,Everyday,30,146867,0,['Don McLean'],['1gRNBaI4yn6wCCTvRhGWh8'],1988,0.516,0.476,4,-14.316,1,0.0296,0.386,0.0,0.0674,0.742,114.07,4,['Don McLean'],[],['Don McLean'],Don McLean+Everyday,"['singer-songwriter', 'folk_rock', 'adult_standards', 'mellow_gold', 'folk', 'soft_rock', 'classic_rock']",6
405099,01xc0Rvv19F2p2wno0KUF4,Heartbeat,46,260333,0,['Don Johnson'],['29gt8yNK2jFp21ZWXISskB'],1986,0.623,0.685,6,-11.515,0,0.0368,0.0201,6.38e-06,0.322,0.782,110.045,4,['Don Johnson'],[],['Don Johnson'],Don Johnson+Heartbeat,[],9
405107,02IGYRUiSSY0Mf3pCODzWX,Vedä käteen,14,177773,0,['Don Huonot'],['7jVZdCfDRBucTwItD3nlEL'],1997,0.507,0.685,11,-8.885,1,0.0283,7.49e-05,0.000671,0.325,0.675,143.144,3,['Don Huonot'],[],['Don Huonot'],Don Huonot+Vedä käteen,"['finnish_pop', 'suomi_rock', 'classic_finnish_rock']",2
405133,3VxQqAkUs36X3MhjZm0CT4,The Heart Of The Matter,49,324667,0,['Don Henley'],['5dbuFbrHa1SJlQhQX9OUJ2'],1989,0.582,0.521,2,-11.528,1,0.0249,0.221,0.0,0.21,0.405,88.131,4,['Don Henley'],[],['Don Henley'],Don Henley+The Heart Of The Matter,"['singer-songwriter', 'album_rock', 'folk_rock', 'new_wave_pop', 'mellow_gold', 'yacht_rock', 'folk', 'country_rock', 'rock', 'pop_rock', 'heartland_rock', 'soft_rock', 'classic_rock', 'art_rock', 'roots_rock']",9
405214,7tSGcD2FFsf2VaWWIaqcfN,Utopia and Visions,34,393400,0,"['Don Cherry', 'Tommy Koverhult', 'Tommy Goldman', 'Maffy Falay', 'Tage Siven', 'Okay Temiz']","['3uPWecBPNXAChysw1uOJwI', '6G3CmG2kj7vybt9ALhzyiQ', '68OM5HiKkUyArQ8MrzCRae', '4muxcrIOP11n8diDu5aORG', '2x4pOElxVwwsFfUMqQbyx5', '6yajM6C42NTolTtmV0q2cq']",1972,0.269,0.386,3,-18.731,0,0.0362,0.73,0.763,0.0969,0.598,79.661,4,"['Don Cherry', 'Tommy Koverhult', 'Tommy Goldman', 'Maffy Falay', 'Tage Siven', 'Okay Temiz']",[],"['Don Cherry', 'Tommy Koverhult', 'Tommy Goldman', 'Maffy Falay', 'Tage Siven', 'Okay Temiz']",Don Cherry+Utopia and Visions,"['jazz_trumpet', 'turkish_modern_jazz', 'cool_jazz', 'spiritual_jazz', 'anadolu_rock', 'avant-garde_jazz', 'experimental', 'jazz', 'jazz_funk', 'free_jazz', 'turkish_jazz', 'fourth_world', 'turkish_psych', 'free_improvisation']",6
405280,72ULSTKPQiUiandYGdVvy1,Zbyszek,34,226000,0,['Domowe Melodie'],['60afMnL1mSfYcDUL39pAvf'],2013,0.555,0.505,9,-7.393,1,0.189,0.549,0.0,0.346,0.382,92.137,4,['Domowe Melodie'],[],['Domowe Melodie'],Domowe Melodie+Zbyszek,"['polish_alternative', 'polish_pop']",6
405282,6B5B3A2kJgaC31Z8jXqxfh,Grażka,42,132000,0,['Domowe Melodie'],['60afMnL1mSfYcDUL39pAvf'],2013,0.771,0.28,0,-10.715,1,0.378,0.678,0.0,0.118,0.646,104.022,4,['Domowe Melodie'],[],['Domowe Melodie'],Domowe Melodie+Grażka,"['polish_alternative', 'polish_pop']",8
